Web Search interest: A.F.C. Bournemouth
Worldwide Past 12 months

Interest over time
Week,A.F.C. Bournemouth
2015-01-11 - 2015-01-17,9
2015-01-18 - 2015-01-24,17
2015-01-25 - 2015-01-31,26
2015-02-01 - 2015-02-07,11
2015-02-08 - 2015-02-14,18
2015-02-15 - 2015-02-21,8
2015-02-22 - 2015-02-28,17
2015-03-01 - 2015-03-07,19
2015-03-08 - 2015-03-14,10
2015-03-15 - 2015-03-21,17
2015-03-22 - 2015-03-28,10
2015-03-29 - 2015-04-04,13
2015-04-05 - 2015-04-11,26
2015-04-12 - 2015-04-18,27
2015-04-19 - 2015-04-25,16
2015-04-26 - 2015-05-02,93
2015-05-03 - 2015-05-09,21
2015-05-10 - 2015-05-16,10
2015-05-17 - 2015-05-23,10
2015-05-24 - 2015-05-30,15
2015-05-31 - 2015-06-06,8
2015-06-07 - 2015-06-13,6
2015-06-14 - 2015-06-20,14
2015-06-21 - 2015-06-27,11
2015-06-28 - 2015-07-04,10
2015-07-05 - 2015-07-11,10
2015-07-12 - 2015-07-18,16
2015-07-19 - 2015-07-25,16
2015-07-26 - 2015-08-01,21
2015-08-02 - 2015-08-08,60
2015-08-09 - 2015-08-15,30
2015-08-16 - 2015-08-22,95
2015-08-23 - 2015-08-29,32
2015-08-30 - 2015-09-05,14
2015-09-06 - 2015-09-12,16
2015-09-13 - 2015-09-19,19
2015-09-20 - 2015-09-26,25
2015-09-27 - 2015-10-03,19
2015-10-04 - 2015-10-10,10
2015-10-11 - 2015-10-17,30
2015-10-18 - 2015-10-24,20
2015-10-25 - 2015-10-31,67
2015-11-01 - 2015-11-07,30
2015-11-08 - 2015-11-14,11
2015-11-15 - 2015-11-21,11
2015-11-22 - 2015-11-28,24
2015-11-29 - 2015-12-05,56
2015-12-06 - 2015-12-12,100
2015-12-13 - 2015-12-19,51
2015-12-20 - 2015-12-26,32
2015-12-27 - 2016-01-02,100
2016-01-03 - 2016-01-09, 

Interest over time
Week,Team Sports,A.F.C. Bournemouth
2015-01-11 - 2015-01-17,+0%,+0%
2015-01-18 - 2015-01-24,-1%,+89%
2015-01-25 - 2015-01-31,-6%,+189%
2015-02-01 - 2015-02-07,+4%,+22%
2015-02-08 - 2015-02-14,-12%,+100%
2015-02-15 - 2015-02-21,-1%,-11%
2015-02-22 - 2015-02-28,-2%,+89%
2015-03-01 - 2015-03-07,-2%,+111%
2015-03-08 - 2015-03-14,+7%,+11%
2015-03-15 - 2015-03-21,+13%,+89%
2015-03-22 - 2015-03-28,+4%,+11%
2015-03-29 - 2015-04-04,-14%,+44%
2015-04-05 - 2015-04-11,+0%,+189%
2015-04-12 - 2015-04-18,+4%,+200%
2015-04-19 - 2015-04-25,+7%,+78%
2015-04-26 - 2015-05-02,+7%,+933%
2015-05-03 - 2015-05-09,+8%,+133%
2015-05-10 - 2015-05-16,+10%,+11%
2015-05-17 - 2015-05-23,-2%,+11%
2015-05-24 - 2015-05-30,-1%,+67%
2015-05-31 - 2015-06-06,-4%,-11%
2015-06-07 - 2015-06-13,+0%,-33%
2015-06-14 - 2015-06-20,-2%,+56%
2015-06-21 - 2015-06-27,-10%,+22%
2015-06-28 - 2015-07-04,-12%,+11%
2015-07-05 - 2015-07-11,-11%,+11%
2015-07-12 - 2015-07-18,-12%,+78%
2015-07-19 - 2015-07-25,-13%,+78%
2015-07-26 - 2015-08-01,-11%,+133%
2015-08-02 - 2015-08-08,-10%,+567%
2015-08-09 - 2015-08-15,-1%,+233%
