Web Search interest: Tottenham Hotspur F.C.
Worldwide Past 12 months

Interest over time
Week,Tottenham Hotspur F.C.
Birmingham (United Kingdom),40
Lagos (Nigeria),34
Dublin (Ireland),31
Jakarta (Indonesia),18
Singapore (Singapore),18
Sydney (Australia),16
Surabaya (Indonesia),15
Kuala Lumpur (Malaysia),15
Medan (Indonesia),14
Melbourne (Australia),11
Brisbane (Australia),9



Top searches for Tottenham Hotspur F.C.
tottenham,100
spurs,25
arsenal,15
tottenham hotspur,10
tottenham arsenal,10
chelsea tottenham,10
tottenham liverpool,5
totenham,5
arsenal vs tottenham,5
tottenham vs chelsea,5
tottenham fc,5
manchester united tottenham,5
tottenham spurs,5
tottenham fixtures,5
man city,5
everton,5
west ham,5
liverpool vs tottenham,5
real madrid tottenham,0
arsenal spurs,0
tottenham news,0
tottenham west ham,0
aston villa,0
tottenham newsnow,0
tottenham tickets,0
hotspurs,0
тоттенхэм,0
spurs fixtures,0
tottenham hotspur f.c.,0
tottenham results,0
tottenham fiorentina,0
tottenham score,0
tottenham hotspurs,0
spurs news,0
tottenham vs everton,0
kane tottenham,0
tottenham hotspur fc,0
tottenham squad,0
thfc,0
tottenham transfer,0
tottenham vs leicester,0
arsenal v tottenham,0



Rising searches for Tottenham Hotspur F.C.
harry kane,+400%
tottenham fiorentina,+350%
kane tottenham,+300%
tottenham vs leicester,+300%
tottenham hotspur f.c.,+150%
real madrid tottenham,+120%
chelsea v tottenham,+60%
tottenham vs chelsea,+60%
aston villa,+40%
chelsea tottenham,+40%



